,time_stamp,hash,time
99,1.45074E+12,11961916.38,2015-12-22T00:00:00Z
100,1.45083E+12,11582088.44,2015-12-23T00:00:00Z
101,1.45092E+12,11196080.44,2015-12-24T00:00:00Z
102,1.451E+12,12412219.07,2015-12-25T00:00:00Z
103,1.45109E+12,12911686.17,2015-12-26T00:00:00Z
104,1.45117E+12,12324133.33,2015-12-27T00:00:00Z
105,1.45126E+12,11377609.77,2015-12-28T00:00:00Z
106,1.45135E+12,12013286.35,2015-12-29T00:00:00Z
107,1.45143E+12,12372793.59,2015-12-30T00:00:00Z
108,1.45152E+12,12738810.71,2015-12-31T00:00:00Z
109,1.45161E+12,11785644.99,2016-01-01T00:00:00Z
110,1.45169E+12,12420866.83,2016-01-02T00:00:00Z
111,1.45178E+12,11981330.4,2016-01-03T00:00:00Z
112,1.45187E+12,11858355.74,2016-01-04T00:00:00Z
113,1.45195E+12,12777377.27,2016-01-05T00:00:00Z
114,1.45204E+12,11522844.94,2016-01-06T00:00:00Z
115,1.45212E+12,11932132.39,2016-01-07T00:00:00Z
116,1.45221E+12,11884036.91,2016-01-08T00:00:00Z
117,1.45256E+12,16023019.03,2016-01-12T00:00:00Z
118,1.45264E+12,12656160.81,2016-01-13T00:00:00Z
119,1.45273E+12,12604167.82,2016-01-14T00:00:00Z
120,1.45282E+12,10606474.63,2016-01-15T00:00:00Z
121,1.4529E+12,12438560.03,2016-01-16T00:00:00Z
122,1.45299E+12,12836384.43,2016-01-17T00:00:00Z
123,1.45308E+12,12068393.15,2016-01-18T00:00:00Z
124,1.45316E+12,11061256.96,2016-01-19T00:00:00Z
125,1.45325E+12,12119706.69,2016-01-20T00:00:00Z
126,1.45333E+12,12445850.59,2016-01-21T00:00:00Z
127,1.45342E+12,13008817.39,2016-01-22T00:00:00Z
128,1.45351E+12,12128257.98,2016-01-23T00:00:00Z
129,1.45359E+12,14513932.64,2016-01-24T00:00:00Z
130,1.45368E+12,13617021.15,2016-01-25T00:00:00Z
131,1.45377E+12,14240392.17,2016-01-26T00:00:00Z
132,1.45385E+12,16825789.82,2016-01-27T00:00:00Z
133,1.45394E+12,15448848.29,2016-01-28T00:00:00Z
134,1.45403E+12,16850425.74,2016-01-29T00:00:00Z
135,1.45411E+12,14975611.63,2016-01-30T00:00:00Z
136,1.4542E+12,15158326.42,2016-01-31T00:00:00Z
137,1.45428E+12,13186628.43,2016-02-01T00:00:00Z
138,1.45437E+12,13568196.26,2016-02-02T00:00:00Z
139,1.45446E+12,11849796.17,2016-02-03T00:00:00Z
140,1.45454E+12,13541357.71,2016-02-04T00:00:00Z
141,1.45463E+12,12967421.21,2016-02-05T00:00:00Z
142,1.45472E+12,12256097.91,2016-02-06T00:00:00Z
143,1.4548E+12,12424032.09,2016-02-07T00:00:00Z
144,1.45489E+12,12635687.36,2016-02-08T00:00:00Z
145,1.45498E+12,12499679.36,2016-02-09T00:00:00Z
146,1.45506E+12,13542936.36,2016-02-10T00:00:00Z
147,1.45515E+12,14194855.73,2016-02-11T00:00:00Z
148,1.45524E+12,12300452.72,2016-02-12T00:00:00Z
149,1.45532E+12,12681145.88,2016-02-13T00:00:00Z
150,1.45541E+12,13855811.12,2016-02-14T00:00:00Z
151,1.45549E+12,13729115.52,2016-02-15T00:00:00Z
152,1.45558E+12,13300636.95,2016-02-16T00:00:00Z
153,1.45567E+12,13943012.53,2016-02-17T00:00:00Z
154,1.45575E+12,13230265.09,2016-02-18T00:00:00Z
155,1.45584E+12,13683430.86,2016-02-19T00:00:00Z
156,1.45593E+12,12211228.79,2016-02-20T00:00:00Z
157,1.45601E+12,13883412.97,2016-02-21T00:00:00Z
158,1.4561E+12,13972517,2016-02-22T00:00:00Z
159,1.45619E+12,13714531.57,2016-02-23T00:00:00Z
160,1.45627E+12,14086568.75,2016-02-24T00:00:00Z
161,1.45636E+12,13805831.49,2016-02-25T00:00:00Z
162,1.45644E+12,14135222.25,2016-02-26T00:00:00Z
163,1.45653E+12,14384645.52,2016-02-27T00:00:00Z
164,1.45662E+12,13720751.35,2016-02-28T00:00:00Z
165,1.4567E+12,13456967.18,2016-02-29T00:00:00Z
166,1.45679E+12,13058667.47,2016-03-01T00:00:00Z
167,1.45688E+12,12992127.91,2016-03-02T00:00:00Z
168,1.45696E+12,13639659.08,2016-03-03T00:00:00Z
169,1.45705E+12,13395559.63,2016-03-04T00:00:00Z
170,1.45714E+12,13643998.53,2016-03-05T00:00:00Z
171,1.45722E+12,13100640.68,2016-03-06T00:00:00Z
172,1.45731E+12,14692013.57,2016-03-07T00:00:00Z
173,1.4574E+12,14142162.43,2016-03-08T00:00:00Z
174,1.45748E+12,13800234.73,2016-03-09T00:00:00Z
175,1.45757E+12,14465931.92,2016-03-10T00:00:00Z
176,1.45765E+12,14624454.13,2016-03-11T00:00:00Z
177,1.45774E+12,14938108.44,2016-03-12T00:00:00Z
178,1.45783E+12,14444291.13,2016-03-13T00:00:00Z
179,1.45791E+12,13488782.68,2016-03-14T00:00:00Z
180,1.458E+12,13847722.8,2016-03-15T00:00:00Z
181,1.45809E+12,14277360.08,2016-03-16T00:00:00Z
182,1.45817E+12,13992996.85,2016-03-17T00:00:00Z
183,1.45826E+12,14850191.93,2016-03-18T00:00:00Z
184,1.45835E+12,15787286.61,2016-03-19T00:00:00Z
185,1.45843E+12,15696315.89,2016-03-20T00:00:00Z
186,1.45852E+12,14232432.5,2016-03-21T00:00:00Z
187,1.4586E+12,15976571.77,2016-03-22T00:00:00Z
188,1.45869E+12,19612520.81,2016-03-23T00:00:00Z
189,1.45878E+12,21854476.11,2016-03-24T00:00:00Z
190,1.45886E+12,27123380.03,2016-03-25T00:00:00Z
191,1.45895E+12,31948781.44,2016-03-26T00:00:00Z
192,1.45904E+12,31637415.4,2016-03-27T00:00:00Z
193,1.45912E+12,32185443.51,2016-03-28T00:00:00Z
194,1.45921E+12,31684737.12,2016-03-29T00:00:00Z
195,1.4593E+12,29439718.28,2016-03-30T00:00:00Z
196,1.45938E+12,29623425.45,2016-03-31T00:00:00Z
197,1.45947E+12,28795557.05,2016-04-01T00:00:00Z
198,1.45956E+12,29479725.91,2016-04-02T00:00:00Z
199,1.45964E+12,30087811.7,2016-04-03T00:00:00Z
200,1.45973E+12,32726432.92,2016-04-04T00:00:00Z
201,1.45981E+12,33477750.96,2016-04-05T00:00:00Z
202,1.4599E+12,30882084.6,2016-04-06T00:00:00Z
203,1.45999E+12,25550898.88,2016-04-07T00:00:00Z
204,1.46007E+12,28556527.52,2016-04-08T00:00:00Z
205,1.46016E+12,28764836.28,2016-04-09T00:00:00Z
206,1.46025E+12,27141216.84,2016-04-10T00:00:00Z
207,1.46033E+12,24709134.33,2016-04-11T00:00:00Z
208,1.46042E+12,25490544.11,2016-04-12T00:00:00Z
209,1.46051E+12,25861811.78,2016-04-13T00:00:00Z
210,1.46059E+12,25350649.32,2016-04-14T00:00:00Z
211,1.46068E+12,24608472.44,2016-04-15T00:00:00Z
212,1.46076E+12,24608977.56,2016-04-16T00:00:00Z
213,1.46085E+12,24774224.53,2016-04-17T00:00:00Z
214,1.46094E+12,25340122.66,2016-04-18T00:00:00Z
215,1.46102E+12,25268567.98,2016-04-19T00:00:00Z
216,1.46111E+12,25723472.51,2016-04-20T00:00:00Z
217,1.4612E+12,27554654.88,2016-04-21T00:00:00Z
218,1.46128E+12,28771218.01,2016-04-22T00:00:00Z
219,1.46137E+12,28055916.89,2016-04-23T00:00:00Z
220,1.46146E+12,27402550.66,2016-04-24T00:00:00Z
221,1.46154E+12,27699335.76,2016-04-25T00:00:00Z
222,1.46163E+12,27226263.83,2016-04-26T00:00:00Z
223,1.46172E+12,25372201.95,2016-04-27T00:00:00Z
224,1.4618E+12,24621801.95,2016-04-28T00:00:00Z
225,1.46189E+12,26951734.33,2016-04-29T00:00:00Z
226,1.46197E+12,29907578.11,2016-04-30T00:00:00Z
227,1.46206E+12,28436994.96,2016-05-01T00:00:00Z
228,1.46215E+12,28618908,2016-05-02T00:00:00Z
229,1.46223E+12,27454524.35,2016-05-03T00:00:00Z
230,1.46232E+12,27362963.55,2016-05-04T00:00:00Z
231,1.46241E+12,28891107.68,2016-05-05T00:00:00Z
232,1.46249E+12,27417391.7,2016-05-06T00:00:00Z
233,1.46258E+12,28210527.8,2016-05-07T00:00:00Z
234,1.46267E+12,29688454.1,2016-05-08T00:00:00Z
235,1.46275E+12,28707506.93,2016-05-09T00:00:00Z
236,1.46284E+12,28256373.21,2016-05-10T00:00:00Z
237,1.46292E+12,28435284.15,2016-05-11T00:00:00Z
238,1.46301E+12,27033578.44,2016-05-12T00:00:00Z
239,1.4631E+12,28481357.08,2016-05-13T00:00:00Z
240,1.46318E+12,26635321.48,2016-05-14T00:00:00Z
241,1.46327E+12,29014461.56,2016-05-15T00:00:00Z
242,1.46336E+12,30830333.19,2016-05-16T00:00:00Z
243,1.46344E+12,29397565.63,2016-05-17T00:00:00Z
244,1.46353E+12,28219246.4,2016-05-18T00:00:00Z
245,1.46362E+12,28691883.31,2016-05-19T00:00:00Z
246,1.4637E+12,28630958.65,2016-05-20T00:00:00Z
247,1.46379E+12,27007169.17,2016-05-21T00:00:00Z
248,1.46388E+12,28585929.67,2016-05-22T00:00:00Z
249,1.46396E+12,27661218.7,2016-05-23T00:00:00Z
250,1.46405E+12,28654903.26,2016-05-24T00:00:00Z
251,1.46413E+12,26763383.3,2016-05-25T00:00:00Z
252,1.46422E+12,26451507.15,2016-05-26T00:00:00Z
253,1.46431E+12,25531445.8,2016-05-27T00:00:00Z
254,1.46439E+12,26241414.1,2016-05-28T00:00:00Z
255,1.46448E+12,27188049.3,2016-05-29T00:00:00Z
256,1.46457E+12,26038467.27,2016-05-30T00:00:00Z
257,1.46465E+12,27272446.99,2016-05-31T00:00:00Z
258,1.46474E+12,26024587.51,2016-06-01T00:00:00Z
259,1.46483E+12,26966498.38,2016-06-02T00:00:00Z
260,1.46491E+12,28130586.47,2016-06-03T00:00:00Z
261,1.465E+12,27304811.49,2016-06-04T00:00:00Z
262,1.46508E+12,30413238.79,2016-06-05T00:00:00Z
263,1.46517E+12,28244750.66,2016-06-06T00:00:00Z
264,1.46526E+12,28084667.03,2016-06-07T00:00:00Z
265,1.46534E+12,29104246.11,2016-06-08T00:00:00Z
266,1.46543E+12,30676037.02,2016-06-09T00:00:00Z
267,1.46552E+12,28816469.72,2016-06-10T00:00:00Z
268,1.4656E+12,29318673.6,2016-06-11T00:00:00Z
269,1.46569E+12,31603764.83,2016-06-12T00:00:00Z
270,1.46578E+12,30012218.28,2016-06-13T00:00:00Z
271,1.46586E+12,31892335,2016-06-14T00:00:00Z
272,1.46595E+12,32449019.66,2016-06-15T00:00:00Z
273,1.46604E+12,30521665.72,2016-06-16T00:00:00Z
274,1.46612E+12,31131074.05,2016-06-17T00:00:00Z
275,1.46621E+12,33197606.68,2016-06-18T00:00:00Z
276,1.46629E+12,32177553.58,2016-06-19T00:00:00Z
277,1.46638E+12,33833915.6,2016-06-20T00:00:00Z
278,1.46647E+12,32206160.33,2016-06-21T00:00:00Z
279,1.46655E+12,32541900.69,2016-06-22T00:00:00Z
280,1.46664E+12,31149004.69,2016-06-23T00:00:00Z
281,1.46673E+12,32744562.09,2016-06-24T00:00:00Z
282,1.46681E+12,31950851.35,2016-06-25T00:00:00Z
283,1.4669E+12,32578517.95,2016-06-26T00:00:00Z
284,1.46699E+12,32052711.28,2016-06-27T00:00:00Z
285,1.46707E+12,31007954.36,2016-06-28T00:00:00Z
286,1.46716E+12,33832917.99,2016-06-29T00:00:00Z
287,1.46724E+12,33759581.53,2016-06-30T00:00:00Z
